1.000000 1.000000 1.000000 1.000000 0.000000 
1.000000 1.000000 1.000000 1.000000 0.000000 
1.000000 1.000000 1.000000 1.000000 0.000000 
0.984924 1.006884 0.987295 1.010539 0.000000 
0.998311 1.014793 0.983692 1.004717 0.000000 
1.027213 1.018599 0.989314 1.002004 0.000000 
1.027213 1.018599 0.989314 1.002004 0.000000 
1.026411 1.010276 0.995363 0.994335 0.000000 
1.010484 1.025531 0.986340 0.983821 0.000000 
1.016854 1.023919 0.986896 0.972876 0.000000 
1.016854 1.023919 0.986896 0.972876 0.000000 
1.016854 1.023919 0.986896 0.972876 0.000000 
1.028451 1.024520 0.999675 0.979980 0.000000 
1.037803 1.038218 1.003336 0.988982 0.000000 
1.035995 1.037878 0.999569 0.976649 0.000000 
1.035995 1.037878 0.999569 0.976649 0.000000 
1.033983 1.037514 1.009983 0.983440 0.000000 
1.033983 1.037514 1.009983 0.983440 0.000000 
1.036435 1.038166 0.988711 0.978068 0.000000 
1.036435 1.038166 0.988711 0.978068 0.000000 
1.036435 1.038166 0.988711 0.978068 0.000000 
1.034205 1.051919 0.980269 0.965727 0.000000 
1.034205 1.051919 0.980269 0.965727 0.000000 
1.034205 1.051919 0.980269 0.965727 0.000000 
1.039798 1.046262 0.973843 0.948513 0.000000 
1.028230 1.060438 0.976197 0.948003 0.000000 
1.028230 1.060438 0.976197 0.948003 0.000000 
1.033653 1.070537 0.987308 0.951371 0.000000 
1.033653 1.070537 0.987308 0.951371 0.000000 
1.031518 1.081964 0.997576 0.955873 0.000000 
1.031518 1.081964 0.997576 0.955873 0.000000 
1.031518 1.081964 0.997576 0.955873 0.000000 
1.038216 1.074146 0.986935 0.937594 0.000000 
1.038216 1.074146 0.986935 0.937594 0.000000 
1.014806 1.083508 0.986007 0.930088 0.000000 
0.997155 1.107870 0.995321 0.916666 0.000000 
0.997155 1.107870 0.995321 0.916666 0.000000 
1.010773 1.115319 0.995377 0.928244 0.000000 
1.004907 1.117469 1.006524 0.908034 0.000000 
0.990310 1.105501 0.988915 0.876498 0.000000 
0.990310 1.105501 0.988915 0.876498 0.000000 
0.975766 1.102927 1.007454 0.877722 0.000000 
0.975766 1.102927 1.007454 0.877722 0.000000 
0.970029 1.100013 0.994749 0.866230 0.000000 
0.970029 1.100013 0.994749 0.866230 0.000000 
0.970029 1.100013 0.994749 0.866230 0.000000 
0.970029 1.100013 0.994749 0.866230 0.000000 
0.966884 1.099967 1.014629 0.859636 0.000000 
0.973951 1.115416 0.999461 0.847237 0.000000 
0.973951 1.115416 0.999461 0.847237 0.000000 
0.976421 1.126540 1.008846 0.839342 0.000000 
0.976421 1.126540 1.008846 0.839342 0.000000 
0.972348 1.135238 1.020753 0.850287 0.000000 
0.980244 1.142663 1.020889 0.843761 0.000000 
0.992583 1.155504 1.031458 0.853590 0.000000 
0.992583 1.155504 1.031458 0.853590 0.000000 
0.985110 1.149915 1.030412 0.839598 0.000000 
0.985110 1.149915 1.030412 0.839598 0.000000 
0.983388 1.136882 1.032491 0.840966 0.000000 
0.983776 1.162633 1.036022 0.852976 0.000000 
0.983776 1.162633 1.036022 0.852976 0.000000 
0.992709 1.152572 1.033549 0.833736 0.000000 
0.992709 1.152572 1.033549 0.833736 0.000000 
1.000281 1.155461 1.037623 0.832143 0.000000 
1.001347 1.172130 1.039305 0.821776 0.000000 
0.991295 1.176416 1.046629 0.821866 0.000000 
0.990651 1.183276 1.038629 0.804665 0.000000 
0.984874 1.176086 1.062017 0.804384 0.000000 
0.984874 1.176086 1.062017 0.804384 0.000000 
0.967603 1.175472 1.054816 0.799767 0.000000 
0.967603 1.175472 1.054816 0.799767 0.000000 
0.985920 1.171324 1.048664 0.797281 0.000000 
0.985920 1.171324 1.048664 0.797281 0.000000 
0.975990 1.171201 1.033705 0.797228 0.000000 
0.959851 1.175341 1.033696 0.784412 0.000000 
0.966328 1.181634 1.043181 0.789500 0.000000 
0.959235 1.188479 1.047600 0.795381 0.000000 
0.959235 1.188479 1.047600 0.795381 0.000000 
0.959235 1.188479 1.047600 0.795381 0.000000 
0.960108 1.190888 1.050579 0.786367 0.000000 
0.960108 1.190888 1.050579 0.786367 0.000000 
0.960108 1.190888 1.050579 0.786367 0.000000 
0.966895 1.193388 1.057181 0.775431 0.000000 
0.951373 1.186704 1.074626 0.755512 0.000000 
0.959387 1.205594 1.078280 0.763589 0.000000 
0.946015 1.207279 1.082919 0.763749 0.000000 
0.934973 1.225011 1.073957 0.748586 0.000000 
0.943140 1.238369 1.093889 0.742550 0.000000 
0.943140 1.238369 1.093889 0.742550 0.000000 
0.943140 1.238369 1.093889 0.742550 0.000000 
0.940021 1.237740 1.086211 0.723536 0.000000 
0.937543 1.247557 1.089648 0.712361 0.000000 
0.937543 1.247557 1.089648 0.712361 0.000000 
0.929459 1.264565 1.087289 0.718657 0.000000 
0.929459 1.264565 1.087289 0.718657 0.000000 
0.907706 1.274019 1.090854 0.721907 0.000000 
0.907706 1.274019 1.090854 0.721907 0.000000 
0.914230 1.281557 1.092561 0.713277 0.000000 
0.914230 1.281557 1.092561 0.713277 0.000000 
0.908672 1.280075 1.082404 0.697018 0.000000 
0.913390 1.292696 1.090327 0.685057 0.000000 
0.913390 1.292696 1.090327 0.685057 0.000000 
0.904211 1.294552 1.097626 0.686861 0.000000 
0.907341 1.294662 1.108063 0.679570 0.000000 
0.907229 1.305240 1.113074 0.678447 0.000000 
0.890136 1.309115 1.109761 0.660038 0.000000 
0.890136 1.309115 1.109761 0.660038 0.000000 
0.908003 1.310213 1.122307 0.660852 0.000000 
0.908003 1.310213 1.122307 0.660852 0.000000 
0.908003 1.310213 1.122307 0.660852 0.000000 
0.908003 1.310213 1.122307 0.660852 0.000000 
0.887448 1.315595 1.129128 0.652840 0.000000 
0.886622 1.313126 1.129652 0.642662 0.000000 
0.886622 1.313126 1.129652 0.642662 0.000000 
0.897943 1.309072 1.141247 0.648544 0.000000 
0.897943 1.309072 1.141247 0.648544 0.000000 
0.897943 1.309072 1.141247 0.648544 0.000000 
0.896374 1.325829 1.142843 0.648415 0.000000 
0.895803 1.324857 1.145407 0.646610 0.000000 
0.895803 1.324857 1.145407 0.646610 0.000000 
0.895803 1.324857 1.145407 0.646610 0.000000 
0.895803 1.324857 1.145407 0.646610 0.000000 
0.932519 1.327703 1.132862 0.649559 0.000000 
0.939240 1.325026 1.131131 0.639083 0.000000 
0.939240 1.325026 1.131131 0.639083 0.000000 
0.939200 1.337166 1.131676 0.628174 0.000000 
0.939200 1.337166 1.131676 0.628174 0.000000 
0.939550 1.332395 1.136448 0.614628 0.000000 
0.955890 1.327848 1.153324 0.602427 0.000000 
0.956239 1.345443 1.158163 0.606638 0.000000 
0.958329 1.342169 1.168777 0.608155 0.000000 
0.958329 1.342169 1.168777 0.608155 0.000000 
0.954084 1.341328 1.146609 0.594609 0.000000 
0.954084 1.341328 1.146609 0.594609 0.000000 
0.954084 1.341328 1.146609 0.594609 0.000000 
0.930371 1.336338 1.161199 0.596828 0.000000 
0.930371 1.336338 1.161199 0.596828 0.000000 
0.932625 1.329999 1.156042 0.592359 0.000000 
0.932625 1.329999 1.156042 0.592359 0.000000 
0.923539 1.326633 1.151905 0.584207 0.000000 
0.923539 1.326633 1.151905 0.584207 0.000000 
0.923539 1.326633 1.151905 0.584207 0.000000 
0.932431 1.323257 1.157887 0.592487 0.000000 
0.932431 1.323257 1.157887 0.592487 0.000000 
0.920668 1.325481 1.162168 0.595732 0.000000 
0.912122 1.326589 1.158070 0.584339 0.000000 
0.908138 1.327986 1.154764 0.580943 0.000000 
0.902749 1.316444 1.135413 0.569595 0.000000 
0.912046 1.339267 1.132017 0.560158 0.000000 
0.912046 1.339267 1.132017 0.560158 0.000000 
0.902601 1.343538 1.130043 0.562456 0.000000 
0.902601 1.343538 1.130043 0.562456 0.000000 
0.920855 1.339664 1.142617 0.562977 0.000000 
0.919213 1.326378 1.153144 0.547837 0.000000 
0.919213 1.326378 1.153144 0.547837 0.000000 
0.917273 1.318923 1.141914 0.529750 0.000000 
0.917273 1.318923 1.141914 0.529750 0.000000 
0.917273 1.318923 1.141914 0.529750 0.000000 
0.900822 1.298914 1.150767 0.523433 0.000000 
0.899150 1.297584 1.169609 0.517963 0.000000 
0.912711 1.283346 1.180561 0.509425 0.000000 
0.929584 1.269565 1.180342 0.505107 0.000000 
0.928841 1.274508 1.188641 0.496537 0.000000 
0.928841 1.274508 1.188641 0.496537 0.000000 
0.924882 1.287068 1.173904 0.498456 0.000000 
0.928037 1.286282 1.179981 0.499839 0.000000 
0.928037 1.286282 1.179981 0.499839 0.000000 
0.931418 1.291465 1.184754 0.511701 0.000000 
0.931418 1.291465 1.184754 0.511701 0.000000 
0.931355 1.293533 1.193571 0.514887 0.000000 
0.931355 1.293533 1.193571 0.514887 0.000000 
0.927294 1.276870 1.191097 0.518809 0.000000 
0.932370 1.278679 1.200094 0.517843 0.000000 
0.924255 1.280392 1.208849 0.512239 0.000000 
0.924255 1.280392 1.208849 0.512239 0.000000 
0.926254 1.288482 1.213594 0.496987 0.000000 
0.926254 1.288482 1.213594 0.496987 0.000000 
0.915443 1.298160 1.202267 0.492460 0.000000 
0.915443 1.298160 1.202267 0.492460 0.000000 
0.926085 1.296830 1.184644 0.478171 0.000000 
0.926085 1.296830 1.184644 0.478171 0.000000 
0.937267 1.292748 1.169555 0.473653 0.000000 
0.949668 1.297229 1.164676 0.462146 0.000000 
0.941240 1.307853 1.173666 0.457582 0.000000 
0.941240 1.307853 1.173666 0.457582 0.000000 
0.941240 1.307853 1.173666 0.457582 0.000000 
0.931148 1.297634 1.186348 0.459465 0.000000 
0.931148 1.297634 1.186348 0.459465 0.000000 
0.946145 1.302724 1.167059 0.451463 0.000000 
0.949493 1.299361 1.167707 0.433146 0.000000 
0.940296 1.295912 1.166380 0.419560 0.000000 
0.946731 1.295778 1.184130 0.410856 0.000000 
0.946731 1.295778 1.184130 0.410856 0.000000 
0.937674 1.299080 1.181791 0.407730 0.000000 
0.924344 1.305058 1.182316 0.407948 0.000000 
0.913623 1.294112 1.184453 0.408256 0.000000 
0.902960 1.282041 1.195228 0.406579 0.000000 
0.902960 1.282041 1.195228 0.406579 0.000000 
0.905631 1.282102 1.197944 0.392976 0.000000 
0.905631 1.282102 1.197944 0.392976 0.000000 
0.905631 1.282102 1.197944 0.392976 0.000000 
0.928119 1.284923 1.201742 0.390803 0.000000 
0.928119 1.284923 1.201742 0.390803 0.000000 
0.932803 1.281481 1.210371 0.380619 0.000000 
0.943790 1.281260 1.209821 0.373531 0.000000 
0.943790 1.281260 1.209821 0.373531 0.000000 
0.939666 1.294059 1.214651 0.361283 0.000000 
0.913439 1.300316 1.222320 0.360472 0.000000 
0.913439 1.300316 1.222320 0.360472 0.000000 
0.902373 1.298151 1.207386 0.368838 0.000000 
0.902714 1.303294 1.215087 0.370557 0.000000 
0.888413 1.318062 1.217681 0.365572 0.000000 
0.879177 1.326768 1.232666 0.354929 0.000000 
0.879177 1.326768 1.232666 0.354929 0.000000 
0.879712 1.336652 1.242554 0.357940 0.000000 
0.871372 1.323889 1.248960 0.358308 0.000000 
0.871372 1.323889 1.248960 0.358308 0.000000 
0.869202 1.316392 1.259267 0.364512 0.000000 
0.870812 1.320196 1.253517 0.351553 0.000000 
0.867930 1.319083 1.255623 0.343386 0.000000 
0.853101 1.315901 1.247328 0.340173 0.000000 
0.837967 1.300279 1.257515 0.343824 0.000000 
0.837967 1.300279 1.257515 0.343824 0.000000 
0.845444 1.311903 1.269795 0.322390 0.000000 
0.830020 1.311342 1.270162 0.317419 0.000000 
0.830020 1.311342 1.270162 0.317419 0.000000 
0.830020 1.311342 1.270162 0.317419 0.000000 
0.822432 1.318775 1.284233 0.318532 0.000000 
0.818266 1.307951 1.289237 0.294352 0.000000 
0.807790 1.314852 1.288005 0.284158 0.000000 
0.833026 1.331850 1.288475 0.268030 0.000000 
0.833026 1.331850 1.288475 0.268030 0.000000 
0.829547 1.358046 1.284505 0.260846 0.000000 
0.829547 1.358046 1.284505 0.260846 0.000000 
0.818908 1.359013 1.289055 0.247419 0.000000 
0.828978 1.344451 1.284589 0.234668 0.000000 
0.828978 1.344451 1.284589 0.234668 0.000000 
0.826534 1.349587 1.306412 0.226008 0.000000 
0.823904 1.342512 1.305509 0.226749 0.000000 
0.823904 1.342512 1.305509 0.226749 0.000000 
0.807079 1.342124 1.312514 0.222459 0.000000 
0.807079 1.342124 1.312514 0.222459 0.000000 
0.803190 1.310146 1.315654 0.229682 0.000000 
0.813890 1.297718 1.314000 0.210959 0.000000 
0.828015 1.299827 1.316684 0.206292 0.000000 
0.823214 1.294348 1.310499 0.191813 0.000000 
0.823214 1.294348 1.310499 0.191813 0.000000 
0.835721 1.293203 1.309681 0.191274 0.000000 
0.833408 1.303105 1.301521 0.183545 0.000000 
0.852659 1.305955 1.296674 0.181439 0.000000 
0.852659 1.305955 1.296674 0.181439 0.000000 
0.846994 1.311400 1.302348 0.171837 0.000000 
0.844974 1.308345 1.292533 0.166682 0.000000 
0.844974 1.308345 1.292533 0.166682 0.000000 
0.854424 1.303321 1.299841 0.166568 0.000000 
0.854424 1.303321 1.299841 0.166568 0.000000 
0.866495 1.293834 1.293681 0.154291 0.000000 
0.872736 1.304199 1.290456 0.143972 0.000000 
0.872736 1.304199 1.290456 0.143972 0.000000 
0.881152 1.308847 1.294471 0.132746 0.000000 
0.869162 1.304256 1.292899 0.125557 0.000000 
0.868339 1.305260 1.283731 0.122384 0.000000 
0.868339 1.305260 1.283731 0.122384 0.000000 
0.861506 1.317300 1.281533 0.112085 0.000000 
0.861506 1.317300 1.281533 0.112085 0.000000 
0.861506 1.317300 1.281533 0.112085 0.000000 
0.851573 1.309180 1.283311 0.120054 0.000000 
0.839363 1.313926 1.302964 0.105048 0.000000 
0.839363 1.313926 1.302964 0.105048 0.000000 
0.826494 1.311290 1.305191 0.099435 0.000000 
0.826494 1.311290 1.305191 0.099435 0.000000 
0.826494 1.311290 1.305191 0.099435 0.000000 
0.831930 1.312664 1.301758 0.107428 0.000000 
0.831930 1.312664 1.301758 0.107428 0.000000 
0.825584 1.294843 1.304175 0.108242 0.000000 
